"strain","strain_norm","evcent_norm","pr_norm","closeness_norm","betweenness_norm","outd_norm","alld_norm"
"F196",0.00167404758530099,0.0010824954246077,3.03576608295941e-18,0.00607903198194041,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F197",0.00167404758530099,0.0010824954246077,3.03576608295941e-18,0.00607903198194041,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F134",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F136",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F137",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F138",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F143",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F144",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F54",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F62",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F73",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F92",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F93",0.000846135770949112,0.000547139823677496,3.03576608295941e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F133",8.98199970187056e-05,5.80806284509196e-05,3.03576608295941e-18,0.00607903198194041,0.0672668819219804,0,0.0125706630670103,0.00421830170053345
"F140",5.22823496468628e-05,3.38075242169972e-05,3.03576608295941e-18,0.00607903198194041,0.0649667627233633,0,0.00628533153350516,0.00210915085026673
"F194",0.000393906388803323,0.000254713108126297,3.03576608295941e-18,0.00607903198194041,0.0649683086676504,0,0.0125706630670103,0.00421830170053345
"F39",0.848199495407067,0.548474297262956,0.874999971772113,0.818697185931593,0.063411097255884,0,0,0.345900739443743
"F66",0.0798909652888386,0.0516601828717497,8.60422844084496e-16,0.0535787106005473,0.0637174310590525,0.0078037365802624,0.00628533153350516,0.215133386727206
