"strain","strain_norm","evcent_norm","pr_norm","closeness_norm","betweenness_norm","outd_norm","alld_norm"
"F195",0.0014863893091516,0.000909740702700995,2.16840434497101e-18,0.00607903198194041,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F196",0.0014863893091516,0.000909740702700995,2.16840434497101e-18,0.00607903198194041,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F197",0.0014863893091516,0.000909740702700995,2.16840434497101e-18,0.00607903198194041,0.0708414167994121,0,0.0251413261340206,0.0084366034010669
"F134",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F136",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F137",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F138",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F143",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F144",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F54",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F62",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F73",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F92",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F93",0.000927627151742931,0.000567751780556613,2.16840434497101e-18,0.00607903198194041,0.0649698546855137,0,0.0188559946005155,0.00632745255080018
"F133",4.41180612535273e-05,2.70023444056512e-05,2.16840434497101e-18,0.00607903198194041,0.0672668819219804,0,0.0125706630670103,0.00421830170053345
"F140",2.48447401334849e-05,1.52061584460406e-05,2.16840434497101e-18,0.00607903198194041,0.0649667627233633,0,0.00628533153350516,0.00210915085026673
"F194",0.000278542401680082,0.000170481150985334,2.16840434497101e-18,0.00607903198194041,0.0649683086676504,0,0.0125706630670103,0.00421830170053345
"F39",1.16970363036562,0.715914058375528,0.874999982477897,0.818697185931593,0.063411097255884,0,0,0.345900739443743
"F66",0.0842346349253131,0.0515555887659443,2.4980018054066e-16,0.0535787106005471,0.0637174310590525,0.0078037365802624,0.00628533153350516,0.215133386727206
