"Food_Web","Measure","Species","Distinctiveness"
"Serengeti_deVisser","FP","scorpiones_to_araneae",248.636836158192
"Serengeti_deVisser","FP","Scotoecus_albofuscus",19.1143902989328
"Serengeti_deVisser","FP","Scotoecus_hirundo",19.1143902989328
"Serengeti_deVisser","FP","Scotophilus_leucogaster",16.9559122989328
"Serengeti_deVisser","FP","Scotophilus_nigrita",16.9559122989328
"Serengeti_deVisser","FP","squamata_to_others",30.950012
"Serengeti_deVisser","FP","squamulatus_to_others",63.2170882222222
"Serengeti_deVisser","FP","staphylinidae",305.760595043306
"Serengeti_deVisser","FP","staphylinidae_to_others",45.9480950433064
"Serengeti_deVisser","FP","Steatomys_pratensis",49.8411127179898
"Serengeti_deVisser","FP","Stephanoaetus_coronatus",20.008204
"Serengeti_deVisser","FP","Stigmatopelia_senegalensis",17.8963163666667
"Serengeti_deVisser","FP","Stigmochelys_pardalis",58
"Serengeti_deVisser","FP","Streptopelia_capicola",17.8963153666667
"Serengeti_deVisser","FP","Struthio_camelus",114.916862
"Serengeti_deVisser","FP","Sylvicapra_grimmia",26.6292812662853
"Serengeti_deVisser","FP","Sylvietta_whytii",35.610809
"Serengeti_deVisser","FP","Syncerus_caffer",46.0930312662853
"Serengeti_deVisser","FP","Tachybaptus_ruficollis",71.658865217871
"Serengeti_deVisser","FP","Tachyoryctes_splendens",49.8411127179898
"Serengeti_deVisser","FP","Tadarida_ventralis",26.080446903508
"Serengeti_deVisser","FP","Taphozous_mauritianus",51.2294248368413
"Serengeti_deVisser","FP","Taphozous_nudiventris",51.2294248368413
"Serengeti_deVisser","FP","Tauraco_schalowi",64.4892923461538
"Serengeti_deVisser","FP","Taurotragus_oryx",29.1763645996186
"Serengeti_deVisser","FP","Tchagra_australis",26.468128
"Serengeti_deVisser","FP","Telescopus_semiannulatus",12.4235847025069
"Serengeti_deVisser","FP","Terathopius_ecaudatus",33.196194
"Serengeti_deVisser","FP","termitidae",37.1256902814017
"Serengeti_deVisser","FP","Terpsiphone_viridis",38.2454355833333
"Serengeti_deVisser","FP","tettigoniidae",81.939021614735
"Serengeti_deVisser","FP","tettigoniidae_to_gryllidae",77.839021614735
"Serengeti_deVisser","FP","Thallomys_paedulcus",23.3234656591662
"Serengeti_deVisser","FP","thomisidae",335.336836158192
"Serengeti_deVisser","FP","thomisidae_to_others",59.9868361581921
"Serengeti_deVisser","FP","thripidae",299.734801392513
"Serengeti_deVisser","FP","Thryonomys_gregorianus",15.1571272107434
"Serengeti_deVisser","FP","Thryonomys_swinderianus",15.1571272107434
"Serengeti_deVisser","FP","thysanoptera_to_hemiptera",68.2348013925128
"Serengeti_deVisser","FP","Tockus_nasutus",43.083347
"Serengeti_deVisser","FP","Torgos_tracheliotos",15.407264
"Serengeti_deVisser","FP","Trachylepis_maculilabris",104.911572663027
"Serengeti_deVisser","FP","Trachylepis_striata",74.4222631630268
"Serengeti_deVisser","FP","trachylepis_to_others",15.3453468630268
"Serengeti_deVisser","FP","Trachylepis_varia",74.4222631630268
"Serengeti_deVisser","FP","Trachyphonus_darnaudii",29.607628
"Serengeti_deVisser","FP","Tragelaphus_imberbis",29.1763645996186
"Serengeti_deVisser","FP","Tragelaphus_scriptus",29.1763645996186
"Serengeti_deVisser","FP","Treron_calvus",30.2501047
"Serengeti_deVisser","FP","Tricholaema_diademata",12.801921
"Serengeti_deVisser","FP","trinervitermes",61.7423569480683
"Serengeti_deVisser","FP","Typhlops_lineolatus",148.046658125967
"Serengeti_deVisser","FP","Upupa_epops",39.284767
"Serengeti_deVisser","FP","Uraeginthus_bengalus",4.989306
"Serengeti_deVisser","FP","Uraeginthus_ianthinogaster",4.989306
"Serengeti_deVisser","FP","Urolestes_melanoleucus",28.5466654166667
"Serengeti_deVisser","FP","Vanellus_armatus",31.609693767871
"Serengeti_deVisser","FP","Vanellus_coronatus",31.609695767871
"Serengeti_deVisser","FP","varanidae_to_others",9.35566262596678
"Serengeti_deVisser","FP","Varanus_niloticus",144.788014750967
"Serengeti_deVisser","FP","varia_to_striata",52.9115726630268
"Serengeti_deVisser","FP","viperidae_to_others",50.3727535188239
"Serengeti_deVisser","FP","Xenopus_muelleri",222.005882352941
"Serengeti_deVisser","FP","Zelotomys_hildegardeae",31.7234656591662
"Weddell","PE","Abatus_cavernosus",1.000070133
"Weddell","PE","Abatus_curvidens",1.000090603
"Weddell","PE","Abatus_nimrodi",1.000079913
"Weddell","PE","Abyssorchomene_nodimanus",2.000080152
"Weddell","PE","Acodontaster_capitatus",1.000076586
"Weddell","PE","Acodontaster_conspicuus",1.000051567
"Weddell","PE","Acodontaster_hodgsoni",1.000007745
"Weddell","PE","Actinocyclus_actinochilus",1.000005495
"Weddell","PE","Actinocyclus_spiritus",1.000045995
"Weddell","PE","Adenocystis_utricularis",4.000047898
"Weddell","PE","Aega_antarctica",3.000096064
"Weddell","PE","Aegires_albus",3.000012244
"Weddell","PE","Aethotaxis_mitopteryx",2.000068304
"Weddell","PE","Alacia_belgicae",1.000010058
"Weddell","PE","Alacia_hettacra",1.000016162
"Weddell","PE","Alcyonium_antarcticum",2.000023095
"Weddell","PE","Alexandrella_mixta",2.000046506
"Weddell","PE","Alluroteuthis_antarcticus",3.000069981
"Weddell","PE","Amauropsis_rossiana",3.000018788
"Weddell","PE","Ampelisca_richardsoni",3.000066296
"Weddell","PE","Amphidinium_hadai",6.000033986
"Weddell","PE","Anoxycalyx_joubini",1.000066136
"Weddell","PE","Anoxycalyx_joubini",1.000003085
"Weddell","PE","Antarctomysis_maxima",4.000091805
"Weddell","PE","Anthomastus_bathyproctus",2.000013677
"Weddell","PE","Anthometra_adriani",2.000084406
"Weddell","PE","Aphrodroma_brevirostris",2.000076249
"Weddell","PE","Aplidium_vastum",2.000075078
"Weddell","PE","Aporocidaris_milleri",2.000019347
"Weddell","PE","Aptenodytes_forsteri",2.000001761
"Weddell","PE","Arctocephalus_gazella",3.000090654
"Weddell","PE","Armadillogorgia_cyathella",3.000087344
"Weddell","PE","Artedidraco_orianae",1.000092826
"Weddell","PE","Artedidraco_skottsbergi",1.000032148
"Weddell","PE","Ascidia_challengeri",3.000045845
"Weddell","PE","Astrochlamys_bruneus",2.000094357
"Weddell","PE","Astrotoma_agassizii",2.000034179
"Weddell","PE","Atolla_wyvillei",3.000045539
"Weddell","PE","Austrocidaris_canaliculata",3.000047915
"Weddell","PE","Austroflustra_vulgaris",2.000050523
"Weddell","PE","Austrosignum_grande",3.000008059
"Weddell","PE","Azpeitia_tabularis",2.000071419
"Weddell","PE","Balaenoptera_acutorostrata",1.000028199
"Weddell","PE","Balaenoptera_musculus",1.000054001
"Weddell","PE","Balaenoptera_physalus",1.000026245
"Weddell","PE","Banquisia_belgicae",2.000069351
"Weddell","PE","Barrukia_cristata",2.000070245
"Weddell","PE","Bathybiaster_loripes",2.000007722
"Weddell","PE","Bathydorus_spinosus",2.000046654
"Weddell","PE","Bathylagus_antarcticus",4.000017103
"Weddell","PE","Bathypanoploea_schellenbergi",2.000016045
"Weddell","PE","Bathyplotes_bongraini",1.000096422
"Weddell","PE","Bathyplotes_gourdoni",1.000082671
"Weddell","PE","Beroe_cucumis",4.000008756
"Weddell","PE","Bodo_saltans",4.000038823
"Weddell","PE","Boroecia_antipoda",2.000042246
"Weddell","PE","Bostrychopora_dentata",2.000044093
"Weddell","PE","Calanoides_acutus",2.000030806
"Weddell","PE","Calanus_propinquus",2.000083174
"Weddell","PE","Callianira_antarctica",4.000069238
"Weddell","PE","Calyx_arcuarius",3.000039262
"Weddell","PE","Camptoplites_tricornis",3.000048487
"Weddell","PE","Caulastraea_curvata",4.00009313
"Weddell","PE","Ceratoserolis_meridionalis",2.000047879
"Weddell","PE","Chaenodraco_wilsoni",2.000033085
"Weddell","PE","Chaetoceros_bulbosum",1.000033856
"Weddell","PE","Chaetoceros_concavicornis",1.000042631
"Weddell","PE","Chaetoceros_flexuosum",1.000012313
"Weddell","PE","Chaetoceros_pelagicus",1.000019358
"Weddell","PE","Chaetoceros_socialis",1.000059514
"Weddell","PE","Champsocephalus_gunnari",2.000094507
"Weddell","PE","Chionodraco_hamatus",1.000081158
"Weddell","PE","Chionodraco_myersi",1.000095515
"Weddell","PE","Chondriovelum_adeliense",3.000055372
"Weddell","PE","Chorismus_antarcticus",3.00006239
"Weddell","PE","Cinachyra_antarctica",1.000068469
"Weddell","PE","Cinachyra_barbata",1.000029794
"Weddell","PE","Clathria_pauper",3.000054414
"Weddell","PE","Clio_pyramidata",4.000014389
"Weddell","PE","Clione_antarctica",1.000050689
"Weddell","PE","Clione_limacina",1.000018154
"Weddell","PE","Cnemidocarpa_verrucosa",3.000090342
"Weddell","PE","Compsothyris_racovitzae",4.000003614
"Weddell","PE","Conchoecia_antipoda",1.000070724
"Weddell","PE","Conchoecia_hettacra",1.000069578
"Weddell","PE","Corella_eumyota",3.000045222
"Weddell","PE","Corethron_criophilum",4.000094991
"Weddell","PE","Coscinodiscus_oculoides",2.000059069
"Weddell","PE","Crania_lecointei",4.000061378
"Weddell","PE","Cryodraco_antarcticus",2.000018364
"Weddell","PE","Ctenocidaris_perrieri",1.000056146
"Weddell","PE","Ctenocidaris_spinosa",1.000095157
"Weddell","PE","Cuenotaster_involutus",2.000018975
"Weddell","PE","Cyclocardia_astartoides",4.000020077
"Weddell","PE","Cygnodraco_mawsoni",2.000043942
"Weddell","PE","Cylindrotheca_closterium",2.000062815
"Weddell","PE","Cyllopus_lucasii",3.000090958
"Weddell","PE","Dacodraco_hunteri",2.000050489
"Weddell","PE","Daption_capense",2.000077507
"Weddell","PE","Desmonema_glaciale",4.000009698
"Weddell","PE","Diastylis_mawsoni",2.000016792
"Weddell","PE","Dictyocha_speculum",4.00006994
"Weddell","PE","Dimophyes_arctica",2.000012022
"Weddell","PE","Diphyes_antarctica",2.000066548
"Weddell","PE","Diplasterias_brucei",2.000052505
"Weddell","PE","Dissostichus_mawsoni",2.000087494
"Weddell","PE","Djerboa_furcipes",3.000035079
"Weddell","PE","Dolloidraco_longedorsalis",2.000062865
"Weddell","PE","Echiniphimedia_hodgsoni",2.000026503
"Weddell","PE","Echinopsolus_acanthocola",2.000012757
"Weddell","PE","Ekleptostylis_debroyeri",2.000095812
"Weddell","PE","Electrona_antarctica",2.000023575
"Weddell","PE","Epimeria_georgiana",1.000097534
"Weddell","PE","Epimeria_macrodonta",1.000002258
"Weddell","PE","Epimeria_robusta",1.000014315
"Weddell","PE","Epimeria_rubrieques",1.000045853
"Weddell","PE","Epimeria_similis",1.00004315
"Weddell","PE","Eucopia_australis",4.000066098
"Weddell","PE","Eucranta_mollis",2.000051425
"Weddell","PE","Eudorella_splendida",3.000092576
"Weddell","PE","Eulagisca_gigantea",2.000023042
"Weddell","PE","Eunoe_hartmanae",2.000031069
"Weddell","PE","Euphausia_crystallorophias",1.000021234
"Weddell","PE","Euphausia_frigida",1.000070207
"Weddell","PE","Euphausia_superba",1.000095431
"Weddell","PE","Eurythenes_gryllus",2.000098725
"Weddell","PE","Eusirus_antarcticus",1.000034967
"Weddell","PE","Eusirus_perdentatus",1.000032002
"Weddell","PE","Falsimargarita_gemma",3.000025352
"Weddell","PE","Fissidentalium_majorinum",4.000071137
"Weddell","PE","Flustra_angusta",1.000035199
"Weddell","PE","Flustra_antarctica",1.000082826
"Weddell","PE","Fragilariopsis_curta",1.000078317
"Weddell","PE","Fragilariopsis_cylindrus",1.00008607
"Weddell","PE","Fragilariopsis_kerguelensis",1.000089096
"Weddell","PE","Fragilariopsis_kerguelensis",1.000044114
"Weddell","PE","Fragilariopsis_linearis",1.000083439
"Weddell","PE","Fragilariopsis_obliquecostata",1.000032717
"Weddell","PE","Fragilariopsis_pseudonana",1.000098135
"Weddell","PE","Fragilariopsis_pseudonana",1.000009258
"Weddell","PE","Fragilariopsis_rhombica",1.000006856
"Weddell","PE","Fragilariopsis_ritscheri",1.000037838
"Weddell","PE","Fragilariopsis_separanda",1.000045775
"Weddell","PE","Fragilariopsis_sublinearis",1.000009483
"Weddell","PE","Fragilariopsis_vanheurckii",1.000047983
"Weddell","PE","Frontoserolis_bouvieri",2.000009093
"Weddell","PE","Fulmarus_glacialoides",2.000025193
"Weddell","PE","Galiteuthis_glacialis",2.000040966
"Weddell","PE","Gerlachea_australis",2.000090255
"Weddell","PE","Gersemia_antarctica",3.000041971
"Weddell","PE","Glyptonotus_antarcticus",3.000078214
"Weddell","PE","Gnathiphimedia_mandibularis",2.000051024
"Weddell","PE","Golfingia_anderssoni",5.00009932
"Weddell","PE","Gonatus_antarcticus",3.000064402
"Weddell","PE","Gymnodraco_acuticeps",2.000024376
"Weddell","PE","Gymnoscopelus_braueri",1.000084042
"Weddell","PE","Gymnoscopelus_nicholsi",1.000039076
"Weddell","PE","Gymnoscopelus_opisthopterus",1.000089947
"Weddell","PE","Haliclona_dancoi",1.000000726
"Weddell","PE","Haliclona_tenella",1.000020067
"Weddell","PE","Halobaena_caerulea",2.000072475
"Weddell","PE","Haplocheira_plumosa",3.000020443
"Weddell","PE","Harmothoe_crosetensis",1.000038194
"Weddell","PE","Harmothoe_spinosa",1.000055466
"Weddell","PE","Harpagifer_antarcticus",3.000077219
"Weddell","PE","Harpovoluta_charcoti",3.000073702
"Weddell","PE","Heterophoxus_videns",3.000005357
"Weddell","PE","Homaxinella_balfourensis",3.000044058
"Weddell","PE","Hydrurga_leptonyx",2.000090108
"Weddell","PE","Hyperia_macrocephala",2.000082744
"Weddell","PE","Hyperiella_dilatata",2.0000404
"Weddell","PE","Ihlea_racovitzai",2.000062665
"Weddell","PE","Isoschizoporella_tricuspis",3.000059263
"Weddell","PE","Isosicyonis_alba",2.000006262
"Weddell","PE","Isotealia_antarctica",2.000097643
"Weddell","PE","Kampylaster_incurvatus",3.000088455
"Weddell","PE","Kirkpatrickia_variolosa",2.000066484
"Weddell","PE","Kondakovia_longimana",2.00004731
"Weddell","PE","Labidiaster_annulatus",3.000009053
"Weddell","PE","Laetmogone_wyvillethompsoni",3.000011235
"Weddell","PE","Laetmonice_producta",3.000051417
"Weddell","PE","Lageneschara_lyrulata",2.000062781
"Weddell","PE","Lagenorhynchus_cruciger",2.000070722
"Weddell","PE","Laternula_elliptica",4.000012685
"Weddell","PE","Latrunculia_apicalis",1.000063889
"Weddell","PE","Latrunculia_brevis",1.000057128
"Weddell","PE","Leptonychotes_weddellii",2.000057054
"Weddell","PE","Liljeborgia_georgiana",3.000069129
"Weddell","PE","Limopsis_marionensis",3.000089987
"Weddell","PE","Liothyrella_uva",1.000078642
"Weddell","PE","Liothyrella_uva",1.00005541
"Weddell","PE","Lissarca_notorcadensis",3.000078363
"Weddell","PE","Lophaster_gaini",2.000099348
"Weddell","PE","Lyrocteis_flavopallidus",4.000088026
"Weddell","PE","Lysasterias_perrieri",2.000067664
"Weddell","PE","Macronectes_giganteus",1.000001412
"Weddell","PE","Macronectes_halli",1.000017619
"Weddell","PE","Macroptychaster_accrescens",2.000079853
"Weddell","PE","Macrourus_holotrachys",1.000094744
"Weddell","PE","Macrourus_whitsoni",1.000010078
"Weddell","PE","Magellania_fragilis",1.000003497
"Weddell","PE","Magellania_joubini",1.00005834
"Weddell","PE","Manguinea_fusiformis",1.000080256
"Weddell","PE","Manguinea_rigida",1.000076826
"Weddell","PE","Marseniopsis_conica",1.00005268
"Weddell","PE","Marseniopsis_mollis",1.00001957
"Weddell","PE","Martialia_hyadesi",3.000068661
"Weddell","PE","Maxilliphimedia_longipes",2.000004683
"Weddell","PE","Megaptera_novaeangliae",2.000066676
"Weddell","PE","Melicerita_obliqua",3.000058359
"Weddell","PE","Melphidippa_antarctica",3.000017003
"Weddell","PE","Mesonychoteuthis_hamiltoni",2.000061429
"Weddell","PE","Mesothuria_lactea",2.000028751
"Weddell","PE","Metaconchoecia_isocheira",2.000029092
"Weddell","PE","Metridia_gerlachei",3.000091332
"Weddell","PE","Mirounga_leonina",2.000081011
"Weddell","PE","Molgula_pedunculata",3.000034228
"Weddell","PE","Molpadia_musculus",4.000045808
"Weddell","PE","Monocaulus_parvula",3.00004919
"Weddell","PE","Moroteuthis_ingens",2.000009318
"Weddell","PE","Munna_globicauda",3.000006015
"Weddell","PE","Muraenolepis_microps",3.000034116
"Weddell","PE","Mycale_acerata",3.000046336
"Weddell","PE","Nacella_concinna",3.000065396
"Weddell","PE","Natatolana_meridionalis",1.000003788
"Weddell","PE","Natatolana_obtusata",1.00004208
"Weddell","PE","Natatolana_oculata",1.000045727
"Weddell","PE","Navicula_glaciei",1.000023185
"Weddell","PE","Navicula_schefterae",1.000029036
"Weddell","PE","Nematocarcinus_lanceopes",3.000065886
"Weddell","PE","Nematoflustra_flagellata",2.000041238
"Weddell","PE","Neobuccinum_eatoni",3.000058892
"Weddell","PE","Newnesia_antarctica",4.000059796
"Weddell","PE","Nitzschia_lecointei",2.000097258
"Weddell","PE","Notaeolidia_gigas",3.000088576
"Weddell","PE","Notasterias_armata",2.000076625
"Weddell","PE","Notioceramus_anomalus",3.000066438
"Weddell","PE","Notocidaris_mortenseni",2.000092099
"Weddell","PE","Notocrangon_antarcticus",3.000007675
"Weddell","PE","Notolepis_coatsi",4.000072606
"Weddell","PE","Nototanais_antarcticus",1.000016787
"Weddell","PE","Nototanais_dimorphus",1.000011661
"Weddell","PE","Notothenia_coriiceps",2.000087838
"Weddell","PE","Nuttallochiton_mirandus",4.000016043
"Weddell","PE","Oceanites_oceanicus",3.000010476
"Weddell","PE","Odontaster_meridionalis",1.000042162
"Weddell","PE","Odontaster_validus",1.000050067
"Weddell","PE","Oediceroides_calmani",1.000027103
"Weddell","PE","Oediceroides_emarginatus",1.000017026
"Weddell","PE","Ommatophoca_rossii",2.000039298
"Weddell","PE","Ophiacantha_antarctica",3.000028078
"Weddell","PE","Ophioceres_incipiens",3.00008317
"Weddell","PE","Ophionotus_victoriae",2.000005268
"Weddell","PE","Ophioperla_koehleri",1.000096959
"Weddell","PE","Ophioperla_koehleri",1.000069781
"Weddell","PE","Ophiosparte_gigas",2.000018173
"Weddell","PE","Oradarea_edentata",3.00009179
"Weddell","PE","Orcinus_orca",2.000035169
"Weddell","PE","Oswaldella_antarctica",3.000091653
"Weddell","PE","Pachycara_brachycephalum",3.00007288
"Weddell","PE","Pachyptila_desolata",2.000032184
"Weddell","PE","Pagetopsis_macropterus",1.000071573
"Weddell","PE","Pagetopsis_maculatus",1.00003092
"Weddell","PE","Pagodroma_nivea",2.000057178
"Weddell","PE","Paraceradocus_gibber",3.000071113
"Weddell","PE","Paraeuchaeta_antarctica",3.000012598
"Weddell","PE","Paramoera_walkeri",2.000010081
"Weddell","PE","Pareledone_antarctica",1.000002401
"Weddell","PE","Pareledone_charcoti",1.000021389
"Weddell","PE","Parmaphorella_mawsoni",2.00002842
"Weddell","PE","Pelagobia_longicirrata",3.000024185
"Weddell","PE","Peraeospinosus_pushkini",3.000038813
"Weddell","PE","Periphylla_periphylla",3.000023268
"Weddell","PE","Perknaster_densus",1.000013798
"Weddell","PE","Perknaster_sladeni",1.000018042
"Weddell","PE","Phaeocystis_antarctica",5.000079536
"Weddell","PE","Phorbas_areolatus",2.0000845
"Weddell","PE","Phyllocomus_crocea",3.000041373
"Weddell","PE","Physeter_macrocephalus",3.00005273
"Weddell","PE","Pista_spinifera",2.000091839
"Weddell","PE","Pogonophryne_barsukovi",1.000023669
"Weddell","PE","Pogonophryne_marmorata",1.000063067
"Weddell","PE","Pogonophryne_permitini",1.00009909
"Weddell","PE","Pogonophryne_scotti",1.000057524
"Weddell","PE","Pogonophryne_scotti",1.000057678
"Weddell","PE","Polyeunoa_laevis",2.000010164
"Weddell","PE","Polymastia_invaginata",1.000047285
"Weddell","PE","Polymastia_isidis",1.000021096
"Weddell","PE","Porania_antarctica",1.000004088
"Weddell","PE","Porania_antarctica",1.000046341
"Weddell","PE","Porosira_glacialis",1.000040035
"Weddell","PE","Porosira_pseudodenticulata",1.000096274
"Weddell","PE","Primno_macropa",3.000072068
"Weddell","PE","Primnoisis_antarctica",3.000047405
"Weddell","PE","Prionodraco_evansii",2.000088845
"Weddell","PE","Proboscia_alata",1.000085409
"Weddell","PE","Proboscia_truncata",1.00008413
"Weddell","PE","Procellaria_aequinoctialis",2.000027883
"Weddell","PE","Promachocrinus_kerguelensis",2.000008741
"Weddell","PE","Propeleda_longicaudata",4.000073764
"Weddell","PE","Protomyctophum_bolini",2.000076849
"Weddell","PE","Pseudorchomene_coatsi",2.000084609
"Weddell","PE","Pseudostichopus_mollis",2.000080884
"Weddell","PE","Psilaster_charcoti",2.000065419
"Weddell","PE","Psolus_antarcticus",1.000019791
"Weddell","PE","Psolus_charcoti",1.000095276
"Weddell","PE","Psolus_dubiosus",1.000003063
"Weddell","PE","Psychroteuthis_glacialis",3.000025663
"Weddell","PE","Puncturella_conica",2.000018525
"Weddell","PE","Pygoscelis_adeliae",2.000084458
"Weddell","PE","Pyura_bouvetensis",1.000092029
"Weddell","PE","Pyura_discoveryi",1.000038667
"Weddell","PE","Pyura_setosa",1.000052532
"Weddell","PE","Racovitzia_glacialis",2.000094319
"Weddell","PE","Reteporella_hippocrepis",3.00006048
"Weddell","PE","Rhachotropis_antarctica",2.000057591
"Weddell","PE","Rhincalanus_gigas",3.000020795
"Weddell","PE","Rhizosolenia_antennata",2.00002619
"Weddell","PE","Rhodalia_miranda",3.000051519
"Weddell","PE","Rhynchonereella_bongraini",2.000074852
"Weddell","PE","Rossella_antarctica",1.000071001
"Weddell","PE","Rossella_antarctica",1.000013314
"Weddell","PE","Rossella_nuda",1.000007984
"Weddell","PE","Rossella_racovitzae",1.000043811
"Weddell","PE","Salpa_gerlachei",1.000028213
"Weddell","PE","Salpa_thompsoni",1.000086657
"Weddell","PE","Scotoplanes_globosa",3.000035745
"Weddell","PE","Silicularia_rosea",3.000089224
"Weddell","PE","Solaster_dawsoni",2.000068135
"Weddell","PE","Solmundella_bitentaculata",4.000037509
"Weddell","PE","Stellarima_microtrias",2.000081401
"Weddell","PE","Sterechinus_antarcticus",1.000061469
"Weddell","PE","Sterechinus_neumayeri",1.0000293
"Weddell","PE","Sterna_paradisaea",1.000032718
"Weddell","PE","Sterna_vittata",1.000072377
"Weddell","PE","Stylocordyla_borealis",3.000008258
"Weddell","PE","Sycozoa_sigillinoides",3.000044074
"Weddell","PE","Synoicum_adareanum",2.000037351
"Weddell","PE","Systenopora_contracta",3.000007363
"Weddell","PE","Taeniogyrus_contortus",4.000035152
"Weddell","PE","Tedania_oxeata",1.000077538
"Weddell","PE","Tedania_vanhoeffeni",1.000001096
"Weddell","PE","Tentorium_papillatum",1.000031535
"Weddell","PE","Tentorium_semisuberites",1.000091793
"Weddell","PE","Terebella_ehlersi",2.000004563
"Weddell","PE","Tetilla_leptoderma",2.000048305
"Weddell","PE","Thalassiosira_antarctica",1.000066332
"Weddell","PE","Thalassiosira_australis",1.00001691
"Weddell","PE","Thalassiosira_frenguelliopsis",1.000063735
"Weddell","PE","Thalassiosira_gracilis",1.000077456
"Weddell","PE","Thalassiosira_gracilis",1.000080995
"Weddell","PE","Thalassiosira_gravida",1.00008003
"Weddell","PE","Thalassiosira_lentiginosa",1.000054948
"Weddell","PE","Thalassiosira_ritscheri",1.000001
"Weddell","PE","Thalassiosira_trifulta",1.000033392
"Weddell","PE","Thalassiosira_tumida",1.000089846
"Weddell","PE","Thalassoica_antarctica",2.000011264
"Weddell","PE","Themisto_gaudichaudii",2.000039555
"Weddell","PE","Thysanoessa_macrura",2.000083623
"Weddell","PE","Trachythyone_parva",3.000066739
"Weddell","PE","Trematomus_bernacchii",1.000087741
"Weddell","PE","Trematomus_eulepidotus",1.000040287
"Weddell","PE","Trematomus_hansoni",1.000075581
"Weddell","PE","Trematomus_lepidorhinus",1.000075143
"Weddell","PE","Trematomus_loennbergii",1.000074315
"Weddell","PE","Trematomus_nicolai",1.00002953
"Weddell","PE","Trematomus_pennellii",1.000074333
"Weddell","PE","Trematomus_scotti",1.000026652
"Weddell","PE","Trichotoxon_reinboldii",4.000093865
"Weddell","PE","Tritoniella_belli",3.000037112
"Weddell","PE","Tubularia_ralphii",3.000021706
"Weddell","PE","Tursiops_truncatus",2.000001157
"Weddell","PE","Uristes_gigas",2.000021738
"Weddell","PE","Urticinopsis_antarctica",2.000027717
"Weddell","PE","Vanadis_antarctica",2.000083606
"Weddell","PE","Vibilia_antarctica",1.000090178
"Weddell","PE","Vibilia_stebbingi",1.000032294
"Weddell","FP","Abatus_cavernosus",2.0216845829857
"Weddell","FP","Abatus_curvidens",2.0217050529857
"Weddell","FP","Abatus_nimrodi",2.0216943629857
"Weddell","FP","Abyssorchomene_nodimanus",2.54606001789099
"Weddell","FP","Acodontaster_capitatus",1.62645598937141
"Weddell","FP","Acodontaster_conspicuus",1.62643097037141
"Weddell","FP","Acodontaster_hodgsoni",1.62638714837141
"Weddell","FP","Actinocyclus_actinochilus",2.1011878590977
"Weddell","FP","Actinocyclus_spiritus",2.1012283590977
"Weddell","FP","Adenocystis_utricularis",4.0678685961977
"Weddell","FP","Aega_antarctica",3.12857700928147
"Weddell","FP","Aegires_albus",3.366759279149
"Weddell","FP","Aethotaxis_mitopteryx",2.13524165877556
"Weddell","FP","Alacia_belgicae",1.85071867078147
"Weddell","FP","Alacia_hettacra",1.85072477478147
"Weddell","FP","Alcyonium_antarcticum",2.75312554228385
"Weddell","FP","Alexandrella_mixta",2.54602650689099
"Weddell","FP","Alluroteuthis_antarcticus",3.15845392169066
"Weddell","FP","Amauropsis_rossiana",3.36674311181566
"Weddell","FP","Ampelisca_richardsoni",3.04600224089099
"Weddell","FP","Amphidinium_hadai",6.000033986
"Weddell","FP","Anoxycalyx_joubini",1.82592436612856
"Weddell","FP","Anoxycalyx_joubini",1.82586131512856
"Weddell","FP","Antarctomysis_maxima",4.01745522694813
"Weddell","FP","Anthomastus_bathyproctus",2.75311612428385
"Weddell","FP","Anthometra_adriani",3.02170797081903
"Weddell","FP","Aphrodroma_brevirostris",2.20583494771566
"Weddell","FP","Aplidium_vastum",2.71492794893385
"Weddell","FP","Aporocidaris_milleri",2.47163425686903
"Weddell","FP","Aptenodytes_forsteri",3.01486628463385
"Weddell","FP","Arctocephalus_gazella",3.21494981903385
"Weddell","FP","Armadillogorgia_cyathella",3.25316752628385
"Weddell","FP","Artedidraco_orianae",1.66940959370738
"Weddell","FP","Artedidraco_skottsbergi",1.66934891570738
"Weddell","FP","Ascidia_challengeri",3.21489243243385
"Weddell","FP","Astrochlamys_bruneus",3.02172975231903
"Weddell","FP","Astrotoma_agassizii",3.02166957431903
"Weddell","FP","Atolla_wyvillei",3.55316486848385
"Weddell","FP","Austrocidaris_canaliculata",3.22166244711903
"Weddell","FP","Austroflustra_vulgaris",2.41980460755051
"Weddell","FP","Austrosignum_grande",3.12848900428147
"Weddell","FP","Azpeitia_tabularis",2.6012414465977
"Weddell","FP","Balaenoptera_acutorostrata",1.72326188817551
"Weddell","FP","Balaenoptera_musculus",1.72328769017551
"Weddell","FP","Balaenoptera_physalus",1.72325993417551
"Weddell","FP","Banquisia_belgicae",2.62867503835238
"Weddell","FP","Barrukia_cristata",2.30835323701047
"Weddell","FP","Bathybiaster_loripes",2.6883003699857
"Weddell","FP","Bathydorus_spinosus",2.32588020762856
"Weddell","FP","Bathylagus_antarcticus",4.01485932063385
"Weddell","FP","Bathypanoploea_schellenbergi",2.54599604589099
"Weddell","FP","Bathyplotes_bongraini",2.02174658281903
"Weddell","FP","Bathyplotes_gourdoni",2.02173283181903
"Weddell","FP","Beroe_cucumis",4.33642361096718
"Weddell","FP","Bodo_saltans",4.0678595211977
"Weddell","FP","Boroecia_antipoda",2.35074016028147
"Weddell","FP","Bostrychopora_dentata",2.66981728780051
