Food_Web,Species,Rank,Mode,Uniqueness,"Contribution to FD",Strain,"Equal Splits","Fair Proportion","Pendant Branch Length"
Serengeti_Baskerville,cissus_quadrangularis,3,all,0.49728150060782,0,0.00159647206761,63.2718748125,60.7326549846446,11
Serengeti_Baskerville,cissus_rotundifolia,3,all,0.51335398708274,0,0.0036280777955,63.2718748125,60.7326549846446,11
Serengeti_Baskerville,commelina_africana,3,all,0.54326967494272,0,0.00258280629306,193.4249985,123.143015134406,116
Serengeti_Baskerville,commiphora_merkeri,3,all,0.43818942260251,0,0.00105690928595,43.7272460878906,42.4373129710741,11
Serengeti_Baskerville,commiphora_schimperi,3,all,0.49728150060782,0,0.00159647206761,43.7272460878906,42.4373129710741,11
Serengeti_Baskerville,croton_dichogamus,3,all,0.51335398708274,0,0.0036280777955,38.9043303378906,48.6840443002607,12
Serengeti_Baskerville,cyphostemma_spp.,3,all,0.46610271083527,0,0.00144370801888,115.543749625,89.2326549846446,68
Serengeti_Baskerville,digitaria_velutina,3,all,0.43557611002716,0,0.00089985568918,43.4402343515625,28.2080535724898,11
Serengeti_Baskerville,emilia_coccinea,3,all,0.46610271083527,0,0.00144370801888,82.293749625,67.1226315858309,10
Serengeti_Baskerville,ficus_glumosa,3,all,0.54326967494272,0,0.00258280629306,50.5709960878906,46.9840434335941,12
Serengeti_Baskerville,ficus_ingens,3,all,0.49728150060782,0,0.00159647206761,50.5709960878906,46.9840434335941,12
Serengeti_Baskerville,ficus_thonningii,3,all,0.44630532295193,0,0.00028472542295,50.5709960878906,46.9840434335941,12
Serengeti_Baskerville,heliotropium_steudneri,3,all,0.44630532295193,0,0.00028472542295,71.599218703125,76.665488728688,50
Serengeti_Baskerville,hoslundia_opposita,3,all,0.49349384884111,0,0.00261842685389,54.849218703125,53.9809649191642,30.5
Serengeti_Baskerville,hypoestes_forskaolii,3,all,0.46610271083527,0,0.00144370801888,40.1329438515625,50.5920772524976,20.333334
Serengeti_Baskerville,indigofera_basiflora,3,all,0.45253754357202,0,0.00240236389271,25.2885818969727,38.295659122988,12
Serengeti_Baskerville,ipomoea_obscura,3,all,0.46980247231164,0,0.00283334200096,77.599218703125,77.415488728688,62
Serengeti_Baskerville,jasminum_spp.,3,all,0.46610271083527,0,0.00144370801888,71.19843740625,70.6476315858309,45
Serengeti_Baskerville,kalanchoe_spp.,3,all,0.44338837678309,0,0.00105090016416,201.1749985,134.91743759334,128
